,Price,Image URLs,Model,Year,City,year,car_type,engine_size,gear,mileage,other_details
975,7990000,"['https://kolesa-photos.kcdn.online/webp/fa/fadd8671-ac58-445a-9d8d-9bedefce8b53/17-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fadd8671-ac58-445a-9d8d-9bedefce8b53/14-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fadd8671-ac58-445a-9d8d-9bedefce8b53/28-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fadd8671-ac58-445a-9d8d-9bedefce8b53/8-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/fa/fadd8671-ac58-445a-9d8d-9bedefce8b53/26-160x120.jpg']",Mercedes-Benz S 500,2008,Шымкент,2008 г.,Б/у седан,5.5 л,КПП автомат,334 184,"бензин, синий, Mercedes-Benz S 500 2008 комфортный седа..."
976,2200000,"['https://kolesa-photos.kcdn.online/webp/a3/a358ed47-61c5-41ea-99bf-9b595fc6c3d5/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a3/a358ed47-61c5-41ea-99bf-9b595fc6c3d5/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a3/a358ed47-61c5-41ea-99bf-9b595fc6c3d5/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a3/a358ed47-61c5-41ea-99bf-9b595fc6c3d5/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a3/a358ed47-61c5-41ea-99bf-9b595fc6c3d5/5-160x120.jpg']",Mercedes-Benz C 180,1993,Астана,1993 г.,Б/у седан,1.8 л,КПП автомат,240 000,"бензин, серебристый, металлик, тонировка, люк, дневные..."
977,1500000,"['https://kolesa-photos.kcdn.online/webp/2b/2b56c305-45ad-432f-9c84-9bca39207754/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2b/2b56c305-45ad-432f-9c84-9bca39207754/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2b/2b56c305-45ad-432f-9c84-9bca39207754/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2b/2b56c305-45ad-432f-9c84-9bca39207754/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/2b/2b56c305-45ad-432f-9c84-9bca39207754/5-160x120.jpg']",Mercedes-Benz E 230,1992,Алматы,1992 г.,Б/у седан,2.3 л,КПП механика,,"бензин, бордовый, металлик, литые диски, тонировка, люк, ксенон, биксенон, хр..."
978,6500000,"['https://kolesa-photos.kcdn.online/webp/7e/7e3d94ed-485d-45f3-be2b-9bdebab6e446/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7e/7e3d94ed-485d-45f3-be2b-9bdebab6e446/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7e/7e3d94ed-485d-45f3-be2b-9bdebab6e446/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7e/7e3d94ed-485d-45f3-be2b-9bdebab6e446/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/7e/7e3d94ed-485d-45f3-be2b-9bdebab6e446/5-160x120.jpg']",Mercedes-Benz S 500,2002,Астана,2002 г.,Б/у седан,5 л,КПП автомат,136 000,"бензин, серебристый, литые диски, тонировка, люк, ветрови..."
979,12000000,"['https://kolesa-photos.kcdn.online/webp/55/55b04036-42b2-433f-9b18-999cd36aaf09/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/55/55b04036-42b2-433f-9b18-999cd36aaf09/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/55/55b04036-42b2-433f-9b18-999cd36aaf09/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/55/55b04036-42b2-433f-9b18-999cd36aaf09/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/55/55b04036-42b2-433f-9b18-999cd36aaf09/5-160x120.jpg']",Mercedes-Benz GLA 250,2015,Караганда,2015 г.,Б/у кроссовер,2.5 л,КПП автомат,62 000,"бензин, белый, металлик, литые диски, тонировка, кож..."
980,100000000,"['https://kolesa-photos.kcdn.online/webp/aa/aa03aa14-a149-4985-b483-99bdd94984a7/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/aa/aa03aa14-a149-4985-b483-99bdd94984a7/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/aa/aa03aa14-a149-4985-b483-99bdd94984a7/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/aa/aa03aa14-a149-4985-b483-99bdd94984a7/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/aa/aa03aa14-a149-4985-b483-99bdd94984a7/5-160x120.jpg']",Mercedes-Benz G 63 AMG,2019,Астана,2019 г.,Б/у внедорожник,4 л,КПП автомат,85 000,"бензин, черный, металлик, литые диски, тонировка, фа..."
981,19000000,"['https://kolesa-photos.kcdn.online/webp/e8/e8478c8d-0c49-4f9b-a364-9b95dd03a216/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/e8/e8478c8d-0c49-4f9b-a364-9b95dd03a216/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/e8/e8478c8d-0c49-4f9b-a364-9b95dd03a216/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/e8/e8478c8d-0c49-4f9b-a364-9b95dd03a216/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/e8/e8478c8d-0c49-4f9b-a364-9b95dd03a216/6-160x120.jpg']",Mercedes-Benz GL 400,2014,Шымкент,2014 г.,Б/у внедорожник,3 л,КПП автомат,112 309,"бензин, — Полностью в родном окрасе. — Без вложений..."
982,4800000,"['https://kolesa-photos.kcdn.online/webp/18/18e3e44a-d23c-4cd8-ab66-9bdf2ba6573e/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/18/18e3e44a-d23c-4cd8-ab66-9bdf2ba6573e/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/18/18e3e44a-d23c-4cd8-ab66-9bdf2ba6573e/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/18/18e3e44a-d23c-4cd8-ab66-9bdf2ba6573e/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/18/18e3e44a-d23c-4cd8-ab66-9bdf2ba6573e/5-160x120.jpg']",Mercedes-Benz E 320,2003,Алматы,2003 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, серебристый, металлик, литые диски, тонировка, спойлер, обвес, багажни..."
983,5500000,"['https://kolesa-photos.kcdn.online/webp/94/94a69012-c80d-46dc-b1f6-9bfcb608edf7/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/94/94a69012-c80d-46dc-b1f6-9bfcb608edf7/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/94/94a69012-c80d-46dc-b1f6-9bfcb608edf7/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/94/94a69012-c80d-46dc-b1f6-9bfcb608edf7/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/94/94a69012-c80d-46dc-b1f6-9bfcb608edf7/5-160x120.jpg']",Mercedes-Benz E 420,1997,Жанакорган,1997 г.,Б/у седан,4.2 л,КПП автомат,185 000,"бензин, зеленый, металлик, литые диски, тонировка, люк, ..."
984,8900000,"['https://kolesa-photos.kcdn.online/webp/42/42b77718-17c9-4d43-9671-98751ec69ffe/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/42/42b77718-17c9-4d43-9671-98751ec69ffe/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/42/42b77718-17c9-4d43-9671-98751ec69ffe/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/42/42b77718-17c9-4d43-9671-98751ec69ffe/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/42/42b77718-17c9-4d43-9671-98751ec69ffe/5-160x120.jpg']",Mercedes-Benz S 560,1990,Алматы,1990 г.,Б/у седан,5.6 л,КПП автомат,,"бензин, черный, литые диски, обвес, кожа, дерево, алькантара, аудиосистема, са..."
985,33000000,"['https://kolesa-photos.kcdn.online/webp/47/47c8c854-aea2-454d-b4df-9be0796877c4/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/47/47c8c854-aea2-454d-b4df-9be0796877c4/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/47/47c8c854-aea2-454d-b4df-9be0796877c4/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/47/47c8c854-aea2-454d-b4df-9be0796877c4/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/47/47c8c854-aea2-454d-b4df-9be0796877c4/5-160x120.jpg']",Mercedes-Benz S 400,2015,Актау,2015 г.,Б/у седан,3 л,КПП автомат,45 000,"бензин, синий, литые диски, тонировка, люк, панорамная кры..."
986,6000000,"['https://kolesa-photos.kcdn.online/webp/89/891e85d8-7511-4de6-9042-9bbde97253b5/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/89/891e85d8-7511-4de6-9042-9bbde97253b5/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/89/891e85d8-7511-4de6-9042-9bbde97253b5/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/89/891e85d8-7511-4de6-9042-9bbde97253b5/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/89/891e85d8-7511-4de6-9042-9bbde97253b5/5-160x120.jpg']",Mercedes-Benz E 320,2004,Алматы,2004 г.,Б/у седан,3.2 л,КПП автомат,250 000,"бензин, белый, литые диски, люк, панорамная крыша, спой..."
987,19990000,"['https://kolesa-photos.kcdn.online/webp/ce/ce399c7f-a569-40d8-877d-9bf638bc7fd6/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ce/ce399c7f-a569-40d8-877d-9bf638bc7fd6/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ce/ce399c7f-a569-40d8-877d-9bf638bc7fd6/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ce/ce399c7f-a569-40d8-877d-9bf638bc7fd6/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ce/ce399c7f-a569-40d8-877d-9bf638bc7fd6/4-160x120.jpg']",Mercedes-Benz S 500,2014,Алматы,2014 г.,Б/у седан,4.7 л,КПП автомат,52 000,"бензин, черный, металлик, литые диски, панорамная крыша, ..."
988,2500000,"['https://kolesa-photos.kcdn.online/webp/4e/4e9c1dff-5d9e-4d33-96e7-9bfc74f5e7dc/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e9c1dff-5d9e-4d33-96e7-9bfc74f5e7dc/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e9c1dff-5d9e-4d33-96e7-9bfc74f5e7dc/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e9c1dff-5d9e-4d33-96e7-9bfc74f5e7dc/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/4e/4e9c1dff-5d9e-4d33-96e7-9bfc74f5e7dc/5-160x120.jpg']",Mercedes-Benz E 320,1995,Алматы,1995 г.,Б/у седан,3.2 л,КПП автомат,111 111,"бензин, черный, металлик, литые диски, тонировка, люк, ..."
